title,category
 가자 휴전협상  부 능선 남부 이스라엘군 주둔 놓고 씨름 ,World
 오징어게임 질렸다 외딴섬 가고 싶어  황동혁 감독  무슨 일,World
트럼프  아베부인과 최근 만남서  세계평화에   대만 큰 문제 ,World
러  파병 북한군  위조 신분증         년생  리대혁  한글 이름 선명,World
   비상계엄에 한일 관계 악영향 우려  반일 이미지  이재명 향한 걱정도,World
   셧다운  아슬아슬  모면 가디언  트럼프  공화당 장악력 한계 드러내 ,World
공개      오징어 게임   벌써부터 해외 평단 호평 이어져,World
 무너진 시리아 경제 재건 첫 단추는 서방 제재 해제 ,World
너도나도  닮았다  남미 트럼프    한국 트럼프 비교해보니  한중일 톺아보기 ,World
트럼프   어프렌티스  전   를  영국 특사 로    대사는 억만장자 은행가 이미 임명,World
바이든  부채한도 뺀 임시 예산안 서명   셧다운  위기 종결,World
 셧다운 도박  실패   가디언  트럼프  공화당 장악력 한계 드러내 ,World
 영화 소품을 전쟁터에   장갑차 다 잃은 러시아  급히 동원한 탱크 정체,World
 셧다운 위기    분 넘겨  아슬아슬 모면 트럼프 요구  불발   이상은의 워싱턴나우 ,World
트럼프  본인 출연 리얼리티   쇼 제작자 영국 특사로 지명,World
시총  조 달러 임박  내년 슈퍼사이클 시작된다 ,World
팔레스타인 고위 관계자  가자 휴전 협상     완료 ,World
대만  퇴임 앞둔 바이든에      억 군사 원조  받아내,World
 의회  트럼프 요구  부채한도  뺀 예산 처리 셧다운 모면,World
슬금슬금 오른 애플 주가  어느덧 시총  조 달러  눈앞 ,World
축의금 조의금 기준은 돼지고기 한 근 값,World
 한국 인재 모셔라  임금 올리고 주거비 지원,World
    년 이후  부패 고위급 최소   명 사형,World
블랙홀 근처에 어떻게 쌍성계   연구진     만년 내 합쳐질 것 ,World
친환경론자의 변심  석유 필요  외친 머스크  트럼프와 결 맞췄다 머스크 트럼프 ,World
콩고의 부시라 강에서 여객선 침몰    명 죽고    여 명 실종,World
세습독재 시리아와 북한의   년 밀월관계,World
정용진  트럼프 면담 에  어떤 내용 오갔나  관심 집중,World
정용진   한국패싱  트럼프 만나 식사했다  여러 가지 물어보더라 ,World
중국이  일국양제 모범생  마카오 띄우는 이유는  차이나우 ,World
애플    아이폰에    탑재 추진  텐센트 바이트댄스와 협상 중,World
 수출 신기록  자화자찬  값싼 중국산 반도체가 몰려온다  차이나는 중국 ,World
내륙 드론 공습 격화   이번엔 카잔 하르키우,World
 암 백신 내년부터 무료 배포  러시아 파격 선언에 과학자들은  엥  과연 ,World
정치 불안 커지는 프랑스 독일 유럽 경제 먹구름,World
    점점 더 분열되는 세계의 가장 확실한 수혜자 ,World
총알 구멍에 이름은    년생 리대혁   북한군 위조신분증 공개,World
트럼프 만난 정용진  신중 모드 에도 향후 역할 기대감 커질 듯,World
정용진  트럼프와      분 대화 내용은 공개 못해 ,World
시리아 과도정부 조각 작업 각국 대사관 재가동,World
시리아 과도정부 조각 작업 각국 대사관 재가동 종합 보 ,World
 전략가  트럼프  나토에      대비    국방비 지출  요구,World
비트코인  나흘 만에 하락세  일단  멈춤  만 천달러대 거래,World
미 하원  막판 임시 예산안 합의에 셧다운 모면,World
정용진  트럼프와 심도 깊은 대화   정부 기업 통틀어 첫 소통,World
정용진  트럼프와      분 심도있는 대화  정재계 중 처음,World
정용진 신세계 회장  트럼프와 대화     내용은 공개 못 해 ,World
바이든  부채한도 제외 임시 예산안에 서명 종합 ,World
 드론  로켓부터 항공모함까지   치열한 드론 확보 전쟁,World
 의회   트럼프 요구  부채한도 뺀 예산 처리 셧다운 모면 종합 보 ,World
트럼프까지  서머타임 폐지       여 년 관행 사라질까 ,World
북한군 투입 인정 않는 푸틴 러시아는 왜 북한군을  부랴트인 이라 할까  디브리핑 ,World
 최전선서  천   러 카잔에 우크라 드론 공격 항공 일시 마비 종합 ,World
 유사시 미사일 제대로 쏘겠나      보고서  중국군 부패 후벼팠다,World
 반군 지원  카타르  시리아에 대사관 재가동 종합 ,World
    명 넘게 사상   크리스마스 마켓 돌진한   대 의사에 서방국가  초비상 ,World
독일 크리스마스 마켓 차량 돌진에 세계 각국 긴장 테러 경계 태세,World
반대 시위에   응원봉  빛났다 국회서 여야 난투극 벌인  이 나라 ,World
미  삼성 반도체 보조금     감액   트럼프 변수 작용했나,World
 벌써   년째  산타 루돌프 썰매 경로  실시간 중계 나선 곳은,World
대만서 법 개정 놓고 여야 난투극 반대시위에   응원봉 도 등장 종합 ,World
우크라이나  러시아 최전선       떨어진  카잔 에 드론 공격,World
 추위에 떨고 있는 노령연금 수급자들   난방비 삭감  비꼰 노래 인기 끈 나라는,World
우크라  최전선서       떨어진 러 카잔 드론 공격,World
최전선에서        떨어진 러시아 카잔  우크라이나공군 드론 피습 항공 마비,World
바이든 행정부의  삼성 보조금  삭감 결정 지급은 다음 행정부가,World
 울지마 키이우  키이우 진격로 됐던 체르노빌  방사능 수치 불안정,World
 후방도 안심 못 한다  러 카잔에 날아든 우크라 드론,World
우크라  러시아 깊숙한 카잔까지 드론 공격,World
  정부  경제 전망 나쁘게 하면 알지   증권맨 압박 커져,World
 최전선서  천   러 카잔에 우크라 드론 공격 항공 마비,World
   시간 동안     명과 잠자리  세계신기록 도전하더니,World
 얼어붙은 성탄절   서 난방비 삭감 비판 패러디곡 인기,World
  중산층 여성들의 롤모델  머스크 모친도  비밀병기   세계는 지금 ,World
미 중 무역전쟁 임박  친중파 머스크  중재  키플레이어  될까  세계는 지금 ,World
독일서 차량 돌진    명 사상 용의자는 사우디 난민 출신 의사,World
  세대가 흔든 술집 풍경 기네스 대란에  구매제한 까지 등장한 이유,World
 영화소품 아냐   러 장갑차 동나더니 동원된 탱크에  화들짝 ,World
트럼프  나토에         방위비 올려라    에도  관세 압박 ,World
 아디다스 푸마와 경쟁  러 진출 예고한  업체는,World
 탱크 동난 러시아  영화 소품까지 동원 ,World
러시아  영화 소품 쓰던 구소련 탱크까지 전쟁에 동원,World
  교육부  바이든 퇴임 앞두고  학자금 탕감안  철회     만명 영향권,World
장갑차 동난 러시아  영화 소품 쓰이던 구소련 탱크까지 동원,World
미 교육부  바이든 퇴임 앞두고 학자금대출 탕감안 공식 철회,World
  동창리 발사장  위성 조립 건물  외부 공사 완료 ,World
 너무 싸게 팔아 망했다  아디다스에 밀린 나이키  가격 올리나,World
 금고까지 털어 도망갔다  푸틴 절친 기업의 만행,World
말레이  실종 여객기 재수색 결정 세계 최대 항공 미스터리 풀릴까,World
 트럼프 측  나토 동맹국에      대비 국방비    인상 압박  구상 전달 ,World
브라운 합참의장 경질 유보  풋볼경기 특별 박스석 독대 결정적,World
 벤츠 삼각별  만든 협력사도 파산 신청   엄습하는 카마겟돈 공포,World
 당국자  파키스탄    등 도달 가능한 미사일 기술 개발 ,World
제임스 웹이 포착한  초기 블랙홀의 식곤증    과식하고 낮잠 중 ,World
미 의회  시한   분 넘기고 예산안 처리 셧다운 피했다,World
      트럼프  합참의장 경질 방침 유보  풋볼경기때 함께 응원 효과 ,World
미국 의회   트럼프 요구  부채 한도 뺀 예산안 처리 셧다운 모면,World
 임기 막판  바이든 정부  우크라에  조 천억원 무기지원,World
풋볼경기 박스석 독대 약발   트럼프  합참의장 경질방침 유보 ,World
 올해는 어디로 오실까  성탄절 이브부터 산타 비행 경로 생중계,World
타이완 여야 난투극 공직자 소환법 처리 두고 갈등 폭발,World
 의회  셧다운 시한   분 넘겨 예산안 가결 바이든 서명만 남아,World
 상원도 부채한도 뺀 임시예산안 가결 셧다운 피해,World
 의회 부채한도 뺀 예산안 처리  셧다운 모면 종합 ,World
바이든 우크라에    조 마지막 지원  트럼프는 지원     ,World
트럼프  유럽 방위비 목표 또 높여  미국산 석유도 사야 ,World
 그림자 대통령 머스크  트럼프 확성기 역할하며 선동   거세지는 비판 디브리핑 ,World
바이든의  마지막 선물   우크라에  조  천억원 무기지원,World
 의회   트럼프 요구  부채한도 뺀 예산 처리 셧다운 모면 종합 ,World
미국 정부 임시예산안 상 하원 통과 셧다운 피했다 종합 보 ,World
미  삼성 반도체 보조금     감액   트럼프 변수 작용했나,World
  상원 임시예산안 가결 셧다운 모면,World
러 파병 북한군  위조 신분증  공개  총알 혈흔 자국에 이름은  리대혁  ,World
   파키스탄  미국 도달 미사일 기술 개발 로켓 크기 우려 ,World
폭스바겐      년까지  만    명 감축 합의  전체의     ,World
조 바이든  대만에     억원 군사원조  방위물품 훈련 등,World
  년전 실종 여객기 미스터리 풀릴까 말레이  재수색 결정,World
미국  삼성전자 반도체 보조금    조원 확정  원안 대비     ,World
퇴임 한 달 남은  바이든 대만에     억 원 군사원조,World
올 크리스마스에도 산타가 뜬다    일부터 전세계 경로 생중계,World
 북한 동창리 발사장  위성 조립 건물  외부 공사 완료 ,World
  년전 실종 여객기 미스터리 풀릴까 말레이  재수색 결정,World
러 파병 북한군 경험담 확산  드론 계속 날아온다 ,World
 최악의 항공 미스터리    년 전 실종된 말레이 여객기 수색 재개 어디에 ,World
혼다 닛산 합병의 실체   가미카제식  관치의 개입    글로벌 ,World
대만 의회서  헌재결정 의원소환  문턱 높인 법안 가결,World
미  삼성 반도체 보조금     감액   트럼프 눈치 보기 ,World
경복궁 찍고 간 산타  올해는 어디    일부터 야간비행 생중계,World
 당국자  파키스탄   미국 도달  탄도미사일 기술 개발중 ,World
임기 말 판사 임명에  올인 한 바이든   트럼프를 이겼다 ,World
 퀄컴    반도체 설계 암과 라이선스 소송서 승소,World
대만서 헌재결정 의원소환 어렵게 하는 법안 가결 여야 난투극,World
   시리아 반군 수장에 걸었던 현상금 해제 유화 손짓 화답,World
트럼프가 측근 그리넬을 특사로 임명한 속내      틈 벌려 중국 때리기 ,World
바이든    경계 속 대만에  천   억원 군사원조 승인,World
 산타 할아버지 어디까지 오셨나  전세계 생중계,World
  이시바  트럼프측과 회동일정 조율 검토 후 최종 판단  종합 ,World
바이든  대규모 사형수 감형 나설 듯  사형 찬성  트럼프 취임 대비,World
미국  삼성 반도체 보조금  조 천억 원 확정,World
 드론 계속 날아와  러 파병 북한군 추정 남성  드론공격  경험담 공개,World
트럼프 당선인  또 무더기 사형 진행 우려 바이든  성탄절 사형수들 감형  검토 중,World
산타  올해도 밤하늘 비행 성탄절 이브부터 전 세계 생중계,World
올해도 산타 오시네   일 저녁부터  산타 비행경로 추적  생중계,World
산타 올해도 밤하늘 찾아오시네 성탄절 이브부터 전세계 생중계,World
무너진   년 동맹 퀄컴     과 소송서 승소,World
총알 구멍  이름은    년생 리대혁  북한군 위조신분증 공개,World
우크라  북한군에 항복 권유 한글 전단지  살포   항복하고 남조선서 내일 맞아라 ,World
 국민  명 중  명  트럼프  기 출범 기대 ,World
  퀄컴       과  칩 라이선스  소송 승소,World
트럼프  무더기 사형  또    바이든 감형 검토,World
바이든   사형 찬성론자  트럼프 취임 전 사형수 감형 검토,World
미 하원  임시예산안 극적 처리  트럼프  부채한도 폐지  요구 제외,World
총알 자국 혈흔  이름은  리대혁  북한군  위조 신분증  공개,World
프랑스  아프리카 거점 차드서도   년 만에 군대 철수,World
   년생 리대혁  북한군 전사자 위조신분증 공개  포착 ,World
 이시바  트럼프측과 회동일정 조율 검토 후 최종 판단 ,World
   세 헬로키티  위협하는  캐릭터 정체   올해 주가      뛰었다 차이나픽 ,World
 세기의 재판  승자는   퀄컴    과  칩 라이선스  소송서 이겨,World
 포착  러 군 미사일에 우크라 수도 빌딩  쾅  러  이틀 만에 보복 공격,World
 아주 질렸다   언론 놀래킨  오징어 게임  감독 발언,World
     대비   로 상향 요구  트럼프  나토에 방위비 증액 압박,World
  반도체 기업 퀄컴       과  칩 라이선스  소송 승소,World
미국 민주당  머스크  공화당 움직여 대중국 투자 제한 조항 없애려 해 ,World
트럼프 대통령 취임 뒤에도 의회 장악 힘들 전망   ,World
윤 대통령 보수유튜브 시청하나  외신도 답 못 들었다,World
 모건스탠리가 선정한 내년 최고 추천주는 바로 이것 ,World
 상원서 예산안 통과  셧다운 위기 간신히 모면,World
조선일보 국제부가 선정한      연말 결산,World
 특이점은 온다  오픈    경쟁자 압도하는      공개,World
미 하원   부채한도 폐지  빼고 예산안 처리 셧다운 위기 넘겨,World
미국  삼성 반도체 보조금   조    억 원  확정  원안보다     ,World
  계엄정국에         영화 같은 현실에 외신도 놀랐다,World
 너무 싸게 팔아 망했다  이젠 할인 안해  아디다스에 밀린 나이키  특단의 대책 ,World
프랑스  아프리카 거점 차드에서도 군대 철수   년만,World
 젊은이들이 식당을 망친다     세 미만 출입금지    레스토랑  후폭풍 ,World
하이닉스는 늘렸는데 삼성은     삭감   정부 삼성이 투자 줄이자 보조금 더 줄였다,World
 트럼프 호통  무시한 공화당   부채한도 뺀 예산안으로 셧다운 막았다,World
오픈  가 새로 공개한 고급 추론    모델        출시는 내년 초 ,World
모건스탠리  내년 최고 추천주는 엔비디아  주가    ,World
  셧다운 위기 해소  트럼프 요구  부채한도 뺀 예산  하원서 처리,World
 엔비디아 주식 살까 말까        최고 추천주  이름 올렸다,World
  하원 임시예산안 가결 바이든 정부  셧다운  피했다 종합 ,World
 폭스콘  닛산 자동차 인수 보류   혼다 합병설  영향받았나,World
  엔비디아  모건스탠리 선정 내년 최고 추천주 주가     ,World
   셧다운 위기 넘겼다  트럼프 요구  부채한도 뺀 예산 처리,World
   삼성 반도체투자 보조금 확정 트럼프 변수 상존,World
트럼프       동맹국들에     대비    국방지출 요구,World
 대만 폭스콘   혼다 합병설  닛산 인수 보류  전기차 시장 진출 차질 가능성,World
 빨대 뽑기로 시의원 결정  단돈     원으로 결선 투표 치른 이곳,World
  일 우주여행이   개월로  귀환 발 묶인  우주인,World
 폭스콘   혼다 합병설  닛산 인수 보류 전기차 진출 주춤 ,World
이스라엘 가자 공습에 집에 있던 한가족 어린이  명 숨져,World
 진짜 미녀는 이 사람  다들 얼마나 예뻤으면  미스 프랑스 인종차별 논란,World
   삼성 반도체투자에 보조금    조원 확정 트럼프 변수는,World
오픈    고급 추론    모델      공개  내년 초 출시 ,World
미  삼성 보조금 최종 결정     줄어든    조 원 지급,World
미 상무부  삼성전자 보조금  조 천억원 확정,World
공화당  부채한도 뺀 잠정 예산안 마련 셧다운 피하나,World
인생에 비시즌이란 없다   세 세계 최고령 스키 타는 할머니 일본 사이드 ,World
미 정부  셧다운  임박 트럼프  부채한도 폐지 압박,World
미 공화당 의원들  트럼프 요구 배제한 새 예산안 마련,World
 모스크바 테트리스  이태원클라쓰 러시아 팬이 차린  한강라면집 ,World
 특파원 시선   핵심 공약  버리고 실용주의 택한 스리랑카 좌파 대통령,World
 트럼프  나토 동맹국들에     대비    국방지출 요구 ,World
 올댓차이나     화웨이에     칩 공급 중국기업 블랙리스트 등재,World
삼성 투자    줄였더니 보조금      싹뚝    트럼프 눈치 보기 ,World
 쫓아낼 것  트럼프 벼르는데 미국 인구 증가 떠받치는 그들,World
  정부 셧다운 피하나 공화  부채한도  뺀 임시예산 처리 방침,World
 울지마 키이우  출근길 키이우 도심 노렸다 러시아  우크라이나에 보복 공습,World
 덕다운 아닌 콕다운   중국산  가짜 패딩  주의보,World
   드라마 같은 한국 탄핵 정국   혼란 계속 우려 ,World
러 파병 북한 병사 위조 신분증 공개 우크라 매체,World
가격 오르나 나이키      그동안 할인 지나쳤다  반성 ,World
트럼프  중국 멕시코 캐나다 이어 유럽국가 정조준하나,World
   석화단지 또 증설 완료  갈수록 심화하는 중국발 공급과잉,World
 년 만에 다시 드리워진    셧다운  공포감 무슨 일 벌어지나 ,World
해설과 함께 읽는 이번 주 국제정세       ,World
   삼성전자 보조금 최종 결정     줄어든     억 달러 지급,World
   삼성 반도체 보조금    조원 확정 원안 대비     줄어 종합 ,World
바이든 정부  삼성에   조 천억원  반도체 보조금 지급,World
총리 불신임도 닮은 꼴 독일 프랑스 정치위기  여기서 싹텄다,World
트럼프  나토에 방위비 증액 압박      대비   로 상향 요구 ,World
우크라이나  키이우 공격에 쿠르스크 미사일로 보복  명 사망,World
삼성전자   보조금 최종확정 약   억 줄어든   억달러 종합 ,World
테슬라  미국서 약   만대 리콜    타이어 공기압 시스템 결함 ,World
여론전 나선 트럼프  연방정부  셧다운  발생하면 바이든 책임 ,World
미국    년 내 선박    척 만든다  한국 조선업에 기회 될까,World
미  삼성 반도체 보조금  조  천억 원으로 확정 원안보다     ,World
   삼성 반도체 보조금  조 천억원으로 확정 원안보다      종합 ,World
폭스바겐     년까지  만 천명 감원 공장폐쇄는 철회,World
 진품 여부는 일단 뒤로하고      년된 현존 최고 석판  낙찰가가 무려,World
 트럼프  나토에       로 방위비 증액 요구     우크라는 계속 군사지원 ,World
   삼성전자에  조    억원 보조금 최종 결정 상보 ,World
머스크    이어   극우당도  지지   유럽정치 개입 시사  종합 ,World
트럼프 끌고 내각 의회 밀고  암호화폐  시민권  얻나,World
삼성전자    칩스법 보조금     억달러 확정     억불 감소,World
비트코인  사흘째 약세 지속 한때  만 천달러대까지 하락,World
 트럼프  나토 국방비 지출        수준 원해 우크라 지원은 계속 ,World
러  우크라  쿠르스크에 미사일 공격 어린이 등  명 사망 ,World
 부채한도는 민주당 함정  트럼프   셧다운  불사하며 폐지압박,World
트럼프 취임 한달 앞두고   정부 셧다운 임박,World
 단독  의회   조선업 강화법  발의   트럼프측  한달전  에 협업 문의 ,World
트럼프  석유 가스  장사  본격화     안 사면 관세 ,World
테슬라  타이어 공기압 시스템 결함에 미국서   만대 리콜,World
 연방정부 셧다운되면 필수업무는 지속 장기화땐 피해 눈덩이,World
러  인상 예상 뒤집고 기준금리 연     유지 종합 ,World
트럼프와 두번 통화   총리  푸틴과 계속 대화 ,World
조선일보 국제부가 뽑은 올해의 말말말  ,World
   시리아  실권자      반군 수장과 첫 대면,World
보잉  터키 항공사서     제트기    대 주문받아 주요 고객 탈환,World
러시아  키이우에  월 이후 최대 공습  명 사망,World
트럼프 향한 젤렌스키의 호소  스트롱맨  우리 편에 서야 푸틴은 미친 사람 ,World
트럼프        석유 가스 사야 불응시 끝장 관세 ,World
  계엄에 중립적인 중국언론  일본은  자폭    기이한 행동 ,World
    인사  내년 상반기 중립금리 도달 ,World
 하루 커피  잔이나 마셨는데  오히려 인지 기능 점수 높아졌다 ,World
 가자 휴전 임박    개월 만에 포성 멎나   공습은 계속,World
북한 언급 또 피한 푸틴    인정하기 부끄러운듯 ,World
 역대 최대 돈잔치 될 듯    트럼프 취임식 만찬에 누가 오나 보니,World
    경고에도  비트코인 계속 사겠다  파격 선언한 엘살바도르  왜 ,World
키이우 러 미사일 공습에  명 사망 대사관  곳 피해 종합 ,World
러시아 미사일 공습에 키이우서  명 사망 대사관  곳 피해,World
  조종사  이륙 전 승객 호명한 사연   내 영웅 ,World
트럼프      미국산 석유 가스 구매 안 하면 끝장 관세 ,World
 위기의  산업 살려라      내달 전략대화 출범 종합 ,World
하늘 위 비행기서 물 철철  바닥 흥건  난기류 만났으면 어쩔뻔 ,World
러 미사일 공습에 키이우서   명 다치고  명 사망,World
엘살바도르   비트코인 계속 산다      경고 묵살 우려,World
     경고 에도 비트코인 계속 산다는 엘살바도르,World
 잠룡 다카이치  이시바 비판  뭘 하려는지 안 보여 ,World
엘살바도르      경고에도  비트코인 계속 사겠다 ,World
 울지마 키이우  러  우크라 수도 키이우에  월 이후 최대 규모 공습,World
미국 하원 임시 예산안 부결  연방정부  셧다운  위기,World
러    무기 의존 심화          자주포 러 열차로 대이동,World
트럼프 한마디에 새로 짠 예산안  공화당도 반대했다,World
       성장 금리인하 속도조절 힘실려,World
미 대학들  외국 등록생들에게  트럼프 취임전에 미국에 돌아와라 ,World
사이클론 강타 프랑스령 마요트 주민들 마크롱에  야유 ,World
 빈집 카페로 만들었더니 핫플 됐네    도시의 골칫거리 먼저 해결 나선 이웃나라,World
브라질     대형 트리 강풍에  와르르   작업자  명 사망,World
     러 천연가스 결제  제재서 튀르키예 면제 ,World
우크라   유탄발사기로 북한군 사살  영상 또 공개,World
 여당  소득세 면세기준     상향 확정     만엔의 벽  허물어,World
 울지마 키이우  러시아  키이우에 보복 공습 현재 사상자   명,World
 항복하고 남조선에서 내일 맞이하라  우크라군  러 파병 북한군에 전단지 살포,World
      자주포 등 북한 무기  러 열차로 대이동 ,World
가자 협상 또 교착   이스라엘  난민촌부터 후티까지 전방위 폭격,World
 제멋대로  푸틴  유독 이 남자 앞에선  정치는 타협  불러만 달라 ,World
이스라엘 튀르키예  시리아 영향력 선점 놓고 각축 충돌 우려도,World
 견제 상선 확보 나선   해외 수리해도 세금 면제,World
  에 다 뺏길라   조선업 위기에   조선  수주 잭팟 터질까,World
트럼프 요구 담은 예산안 부결   셧다운 위기,World
푸틴  트럼프와 만날 준비 ,World
브라질  환율방어 위해 이틀간    억  투입,World
 영상  우크라  북한군 드론사살  또 공개  남조선서 내일을  심리전도,World
트럼프가  조선에 손내밀자  의회  조선업 강화법  발의,World
내년   금리 인상 가능성까지 신흥국 환율 방어  비상  매파 파월 후폭풍 ,World
 그림자 대통령  된 머스크    연방정부  셧다운  위기 초래,World
  셧다운 위기 초래 민주  머스크가 대통령이냐 ,World
말레이 정부    년 전 사라진      편 기체 수색 작업 재개한다,World
 애플  에어팟 에 심박수 측정 기능 탑재 ,IT
퀄컴     과  칩 라이선스  소송서 승리 반도체 산업 영향 주목,IT
 가공육 패스트푸드 많이 먹을수록 더 늙어 보인다  헬스노트 ,IT
 연말모임 후 끔찍한 복통   이것  먹으면 장건강 보호된다고   강민성의 헬스토리 ,IT
 갤럭시    슬림  두께는           ,IT
트럼프   머스크가 대통령  그럴 일은 없다 ,IT
     컴퍼니 전환 통했다 김영섭호    기업가치   ,IT
김용국 링크플로우      기술력으로 일군 자립 웨어러블 카메라 글로벌 선도 ,IT
 어르신 약 드실 시간이에요  민간공공협력 후 결핵환자  만  만,IT
오픈   구글은     선점 경쟁하는데   격차 벌어지는  ,IT
질병청이 하수 뒤지는 이유는     다음 팬데믹 물샐틈없이 감시 ,IT
  야구게임 도전장 컴투스  내년 실적 홈런 노린다,IT
 통화 녹음  이 안내 안 나온다 알뜰폰  환승  고객  다시 갈아탈까,IT
 정치 질문은 사절  한두 개 아닌    서비스  누가 가장 똑똑할까,IT
  조원 쏟아부어도 어림도 없다   쩐의 전쟁  밀린 한국       군  전락,IT
카이스트  암세포 죽이지 않고 치료한다 ,IT
  통신장비 업계  오픈랜 시장 공략 시동  트럼프발 수혜 기대,IT
 매너로드에 발라트로까지     인 개발 활황에 게임 생태계 훈풍,IT
 챗    쇼크  벌써  년      성공 전략은,IT
 학습 데이터 부족    개발에 닥친 난관  차세대 모델 개발 지연,IT
세계 최초  구글 갑질방지법  폭탄 수수료 배짱영업에 무력화,IT
    후발주자     데이터 규범은 한국이 제일 앞섰다 ,IT
물리학부터 수학 과학적 고급 추론까지 뚝딱  더 똑똑해진 오픈        나온다,IT
   안전연구소장이 딱 말한다 챗    쓸 때  이건  주의   리더즈 ,IT
 뼛골 빠지는  우주 비행  귀환 후 첫  개월이   든타임 ,IT
인간의 욕심이 바꾼  고래의 운명 ,IT
  정찰위성  호기 발사 성공  운용 시험뒤 대북 정찰,IT
무단횡단 로봇 치면 대물 접촉사고  보행자 사고입니다,IT
질문받고 수십초 고심   추론형     새해 쏟아진다,IT
  보조금    조원 줄었지만  삼성  투자 줄여  효율화 ,IT
 이 사진 대체 뭐길래  삼성  발칵  역대급 최고폰 유출 초비상,IT
 실물보다 예뻐     대  열풍  난리더니  결국 이렇게 무너질 줄이야,IT
전기차 캐즘에 가로막힌  배터리 돌파구는 결국  품질  찌릿찌릿         전기 교실 ,IT
드론 잡는  전투 드론 의 등장,IT
 탄핵 후 의료계 한자리      년도 의대 모집 중단해야  종합 ,IT
    년 상반기 레지던트  년차  모집인원의    뽑아 산부인과는  명,IT
 이게 웬 날벼락  만년 적자 겨우 버텼는데 결국 넷플릭스에 당했다,IT
 오늘의   인   가장 빠르고 신뢰성 있는 출입시스템으로 학교 안전 지킴이 되겠다 ,IT
언팩 앞둔 갤     괴물 배터리 탑재될까,IT
아이온  택탄  신작 품고 반등나선  엔씨 ,IT
이용자    만명 급감 웨이브  결국 이용권  폭탄 세일 ,IT
충성고객 쟁탈전 통신사  슈퍼앱  인기,IT
   중심 체질 개선 효과    기업가치  년새      껑충 ,IT
    는 자체 달 착륙선 개발 포기했는데   민간 기업  문 러시   사이언스라운지 ,IT
 반도체   전  암에  승      경쟁  퀄컴파워  커진다,IT
바이든의  반도체 지원  마지막 카드   삼성전자   하이닉스 득실은   위클리반도체 ,IT
의료계 전 직역   처단령  책임 물어야 내년 의대 모집 최대한 중단 ,IT
파두 뻥튀기 상장 논란 쟁점은  파두  정상화 자신,IT
      장영실상  한번에      주행하고 급속 충전   분에 해결,IT
펩트론    회 주사제  비만약 판도 바꿀 것 ,IT
게임 새 흥행공식 애니 캐릭터 띄운다,IT
센코      사업 확대   년 내 매출     억 달성 ,IT
알뜰폰 시장 점유율 제한 필요할까     클로즈업 ,IT
    화웨이에 칩 전달한   소프고  블랙리스트  올릴 듯 ,IT
 당근맛 쿠키 드로우    조 카드 게임 도전장 낸 데브시스터즈,IT
   인건비만    만원     만 유튜버  얼마 버나 봤더니,IT
    시선      새로운 설계도 필요하다,IT
애플  인니 아이폰   공급 눈앞 스마트폰 점유율  위 변동  촉각 ,IT
 양자컴 막는 방패    이통사  양자암호통신 상용화 속도,IT
오픈    고급 추론    모델      공개  내년 초 출시,IT
  전자  올 뉴 스타일러    주름잡는다,IT
구글  크롬 강제 분할은 극단적     검색 독점 해소 자구책 제시,IT
의협 비대위원장  의료계 전 직역이 하나 돼 의료 농단 저지해야 ,IT
 하나로 결집해 의료 농단 저지해야  의료계 한 목소리,IT
 비대면진료 절대 안 돼  약사들  카톡으로  좌표 찍었다  이 정도일 줄,IT
인간에 더 가까워진   의 추론 능력    오픈    새 모델      공개,IT
 일반 쇼핑몰과 다르네   카톡 선물  단골상품 비결 알고보니 ,IT
누누티비 운영자 구속 범죄수익   억원 환수 뉴스잇    쥬 ,IT
사실상    없는 삼성전자의 고민  구글의 등이냐 애플의 길이냐 ,IT
삼성      전쟁  이어 배터리 경쟁에도 뛰어들까,IT
엄마도 몰라본 내얼굴  아이폰은 알아보고  잠금 해제     오답노트 ,IT
 팩플  알바니아  이 나라에 틱톡은 없다  글로벌은    와 전쟁 중,IT
이공계 대학원생 모두 준다던 장려금      등 주요대 빠져,IT
석사   만원 박사    만원 인건비 혜택    개 대학만 시행 시작부터  반쪽 ,IT
올해 국내 기업 정보보호 투자액 인력  위는 삼성전자,IT
단말기 공시 사라진 자리에   새해  최적 요금제 추천  열린다,IT
티피링크  보안상 우려 의혹 반박  정부 제재 여부 주목,IT
계엄사태 영향에 이달    트래픽 사상 첫    만   초과 전망,IT
   내년도 예산 구멍 숭숭   기본법 통과해도  산 넘어 산 ,IT
라이너  고차원 정보 검색으로 미국    검색 시장 공략,IT
  중국특위  삼성 특허 침해     수입 금지해야 ,IT
삼성  내년 갤럭시  늘리고  폴드 줄인다,IT
 우리가    주역     한국딥러닝   시각지능    솔루션으로 매출    억 돌파 ,IT
     주도권 이어간다    하이닉스         단 양산 준비 착수,IT
  사이트 이영준 모두싸인 대표   전자계약 넘어    기반    으로 확장할 것 ,IT
디플정위  기 혁신 제동 우려,IT
오픈    논증에 특화된    모델      공개     인간 지적 수준 도달하나,IT
퀄컴       칩 라이선스  소송 사실상 승소,IT
 기업 정보보호 투자액  위는 삼성전자  년연속 종합 ,IT
태양을 터치하라       탐사선  시속   만 로 태양 최근접 도전  아하  우주 ,IT
  현대오일뱅크  서버 발열 잡아주는 냉각유 시장 공략,IT
재발률     방광암  소변으로 정확히 진단 초기 방광암까지 진단,IT
암세포를 죽이는 대신 정상세포로 되돌려  치료  새로운 항암치료 시대 오나,IT
